name,mean,std,min,max,kurtosis,skewness,median
"wind_data_34.75,125.75_C",6.474022997267003,3.462130238248644,0.224412970438632,16.1904294654611,-0.45128307081442065,0.38451943283240264,6.35697289184811
"wind_data_34.75,125_C",6.623026924009672,3.466432969712647,0.147711562676235,16.0041817861531,-0.43452202478265534,0.36289430877239975,6.449201037837305
"wind_data_34.75,126.25_C",5.833818436306581,3.1847690413125656,0.0939304069493807,15.383046537566,-0.22483509020708592,0.493603894003217,5.68842130645554
"wind_data_34.75,126_C",6.402862327011474,3.4519878474066172,0.538489042974005,16.4321036476406,-0.3487259647448031,0.44075328518905577,6.316576845423144
"wind_data_35,123.5_C",6.7676677985320435,3.3326769617001317,0.135109067010676,16.3063274625415,-0.14307084822488125,0.5383801870796076,6.25078151969783
"wind_data_35,123.75_C",6.7540809026651285,3.3551407609317496,0.139964942877899,16.1912544914242,-0.15591669260594232,0.5229407613187886,6.388629448605165
"wind_data_35,124.25_C",6.687001185069872,3.4390465271802406,0.201440083411304,16.0487224011567,-0.2713686455289417,0.4445115183295462,6.39812005166505
"wind_data_35,124.5_C",6.635881877431505,3.4728549771706025,0.343278833394809,16.0240039481598,-0.33179620754175065,0.41288539196446034,6.398109336331925
"wind_data_35,124.75_C",6.58925179421998,3.4886125026875257,0.286284403971524,15.9799921421326,-0.36853931633575243,0.4013911968279402,6.448112442487175
"wind_data_35,124_C",6.749612712775238,3.40158459561035,0.193936210560813,16.1600482556373,-0.19683619402824304,0.493956810913833,6.39119947150442
"wind_data_35,125.25_C",6.4292402475695996,3.4892792214955293,0.204358678097823,16.082986184466,-0.4265470999905081,0.3906288325347323,6.25988720736627
"wind_data_35,125.5_C",6.352213650008903,3.4868831517859236,0.337421916780038,16.017092144342,-0.4496966837011831,0.4058039720731191,6.211180340483345
"wind_data_35,125.75_C",6.241129436700028,3.4612229080701398,0.17613260893816,15.8821884467697,-0.42418620084421965,0.4258651328398049,6.151759053752965
"wind_data_35,125_C",6.530377825892086,3.4978899718563485,0.166397861782643,16.0976921316295,-0.39601648350453766,0.3850832553021008,6.409486474154975
"wind_data_35,126.25_C",5.415250317401709,3.0498902123927896,0.194828319557507,14.539332435143,-0.21027304472916786,0.5301851841127386,5.13302686047372
"wind_data_35,126_C",6.0384114470341865,3.375170921422025,0.265460983179014,15.6639033344605,-0.3432352412919961,0.48089632772435,5.811842563051565
"wind_data_35.25,123.5_C",6.759300224305242,3.348899512994814,0.502479468088151,16.986017864231,-0.127059273758114,0.5636974818597839,6.30037385656089
"wind_data_35.25,123.75_C",6.722397155084207,3.3611939780543807,0.286175814641235,16.8327160166689,-0.12436893340811705,0.5505512158210373,6.321042287199125
"wind_data_35.25,124.25_C",6.64264825520087,3.4609936772707797,0.0798764642608033,16.5290662560001,-0.2179872517634429,0.45643602435222586,6.349299576667169
"wind_data_35.25,124.5_C",6.564172181542516,3.4954425593106415,0.128314970606239,16.2942406380486,-0.2901632489818504,0.42336201963563524,6.27788630670804
"wind_data_35.25,124.75_C",6.493073403171301,3.5021385174187643,0.24925222459523,16.073766809415,-0.3426108194216497,0.42370358452461093,6.243086915202454
"wind_data_35.25,124_C",6.699986827766336,3.4023491041722482,0.166082819355314,16.684728337244,-0.15423203094924665,0.5130345194118129,6.2898161273440145
"wind_data_35.25,125.25_C",6.339709595277502,3.5266619922691564,0.367319593409493,16.1780698221443,-0.40222641312271445,0.4330597981054716,6.089485818633156
"wind_data_35.25,125.5_C",6.2363068048082235,3.52589473916848,0.314406928049956,16.0545644911317,-0.43602764395381977,0.44401750947926066,6.042190797017115
"wind_data_35.25,125.75_C",6.117400336386843,3.51308359746689,0.124716763124656,15.9341401520741,-0.423472674782543,0.472493493005894,5.911944189586849
"wind_data_35.25,125_C",6.440252655633926,3.518265233783121,0.303114004782523,16.1477870002963,-0.3737591856848379,0.42309752282153756,6.170425323420474
"wind_data_35.25,126.25_C",5.40180895482929,3.2180856031171876,0.285790279608496,15.2340425057037,-0.1224489715496242,0.6346159410255545,4.960407390199444
"wind_data_35.25,126_C",5.990825712250002,3.5006894312412373,0.215706073888241,16.0375599436845,-0.3344840187105431,0.5564002165154829,5.615915509107831
