latitude,longitude,TVD_FT,MD_FT,OilGravity_API,3MonthProd,6MonthProd,9MonthProd,12MonthProd,36MonthProd,FirstProdYear
28.240726,-99.251877,10005,16959.0,55.0,43376.0,73541.0,102040.0,124402.0,193211.0,2012.0
28.110097,-99.825308,8251,13226.0,64.0,31884.0,67367.0,98338.0,125096.0,255280.0,2014.0
28.323295,-99.830648,7346,11730.0,58.0,21156.0,38543.0,49086.0,56734.0,102445.0,2013.0
28.195562,-99.774893,8081,13971.0,61.0,56831.0,91682.0,119981.0,141151.0,192403.0,2014.0
28.371423,-98.519836,12110,17552.0,54.0,26305.0,60343.0,82140.0,95116.0,132508.0,2014.0
28.30981,-98.866385,11420,19710.0,57.0,56899.0,110409.0,167837.0,218250.0,403580.0,2017.0
28.058454,-99.574834,9724,14836.0,66.0,42313.0,76303.0,106339.0,132971.0,271852.0,2012.0
28.187516,-99.75563,8308,13193.0,66.0,32077.0,68326.0,86940.0,100617.0,165963.0,2014.0
28.322214,-99.835053,7480,11572.0,58.0,21262.0,34819.0,42404.0,49754.0,89404.0,2013.0
28.084884,-99.649018,9243,14959.0,67.0,66596.0,153243.0,198447.0,228010.0,445520.0,2012.0
28.091949,-99.705008,8694,14817.0,64.0,65703.0,120982.0,161948.0,193504.0,307973.0,2014.0
28.321502,-99.32976,9126,15985.0,50.0,722.0,15851.0,51732.0,74149.0,141939.0,2011.0
30.114649,-96.579697,13661,19184.0,52.0,71524.0,115126.0,137844.0,152792.0,208500.0,2018.0
28.199226,-99.503877,9559,15995.0,55.0,43766.0,86017.0,113839.0,134133.0,201207.0,2018.0
28.735183,-98.010176,12449,17408.0,57.0,97939.0,164722.0,214003.0,241759.0,340967.0,2019.0
28.346123,-99.513799,8122,13680.0,47.0,18150.0,38310.0,57556.0,70854.0,141248.0,2014.0
28.78188,-97.989584,12303,18715.0,55.0,38915.0,63992.0,98861.0,129368.0,238791.0,2016.0
28.123611,-99.713659,8565,14360.0,58.0,46764.0,103101.0,144230.0,175897.0,299179.0,2011.0
28.083333,-99.764444,8411,14290.0,62.0,50458.0,110412.0,151198.0,184331.0,299828.0,2012.0
28.793232,-97.829895,13284,18650.0,56.7,141597.0,241229.0,289678.0,337174.0,495889.0,2017.0
28.319617,-99.004676,10693,15953.0,58.0,42998.0,82319.0,107710.0,129369.0,210030.0,2012.0
28.105436,-99.827275,8179,15435.0,64.0,45946.0,103917.0,159137.0,209341.0,463220.0,2014.0
28.325493,-99.456821,8512,14626.0,51.0,37693.0,81385.0,108943.0,134432.0,231213.0,2016.0
28.320541,-99.509391,8117,16365.0,53.0,4586.0,17007.0,23021.0,36211.0,72466.0,2013.0
28.245843,-99.841346,7955,17696.0,57.0,57775.0,85365.0,101760.0,115054.0,179078.0,2017.0
28.869207,-97.711159,13489,18639.0,55.0,86484.0,127066.0,151067.0,169496.0,218608.0,2017.0
28.913037,-97.65093,13753,18575.0,57.0,112257.0,180374.0,222760.0,250520.0,348233.0,2018.0
28.320983,-98.831813,11393,16496.0,57.0,56171.0,107893.0,140624.0,164527.0,253957.0,2018.0
30.209773,-96.597621,12514,18223.0,59.0,108975.0,265689.0,367043.0,449390.0,829756.0,2018.0
28.613557,-98.146434,12995,18512.0,61.0,135631.0,212884.0,296060.0,354126.0,520227.0,2019.0
28.34411,-99.477848,8168,14059.0,50.0,14246.0,43388.0,65139.0,80099.0,137902.0,2013.0
28.150926,-99.617143,8784,14284.0,61.0,32194.0,73071.0,94883.0,115564.0,178858.0,2013.0
28.069539,-99.673663,9142,14999.0,65.0,90952.0,166024.0,262560.0,365915.0,641418.0,2010.0
28.348888,-99.475817,8273,14070.0,48.0,42452.0,70117.0,90201.0,100602.0,178660.0,2013.0
28.93501,-97.642973,13971,18717.0,63.0,50726.0,88966.0,115310.0,127344.0,168070.0,2014.0
28.845507,-97.763585,13308,18300.0,59.0,53961.0,141434.0,194000.0,230174.0,291404.0,2014.0
28.296478,-99.146819,10043,14918.0,51.0,30954.0,65372.0,85266.0,100858.0,207457.0,2012.0
28.176977,-99.718327,8439,13716.0,65.0,33403.0,70388.0,72193.0,89248.0,181911.0,2013.0
28.336571,-99.457359,8368,15176.0,51.0,42226.0,77969.0,97140.0,98719.0,191460.0,2015.0
28.181968,-99.741238,8449,13380.0,64.0,40315.0,83440.0,120186.0,150577.0,308009.0,2015.0
28.043788,-99.713074,8852,15227.0,66.0,54592.0,149463.0,203473.0,264345.0,611833.0,2012.0
28.151119,-99.69455,8634,14311.0,66.0,24451.0,56493.0,87647.0,115297.0,230508.0,2013.0
28.521537,-98.212208,13024,18735.0,60.0,61541.0,113042.0,149294.0,173524.0,271820.0,2013.0
28.123145,-99.682383,8747,15560.0,59.0,28754.0,84659.0,144892.0,202536.0,531664.0,2014.0
28.179797,-99.861904,8040,15737.0,59.0,67273.0,130488.0,175926.0,208690.0,307996.0,2017.0
28.091508,-99.860144,8052,14154.0,61.0,58832.0,115999.0,155274.0,186908.0,342110.0,2013.0
28.976793,-97.559507,13997,19230.0,60.0,76483.0,145731.0,188406.0,218349.0,327721.0,2011.0
28.032658,-99.681735,9153,14850.0,60.0,99323.0,141124.0,169515.0,190253.0,295001.0,2017.0
28.198373,-99.512335,9650,16436.0,58.0,84461.0,175462.0,216801.0,238795.0,385586.0,2016.0
28.174303,-99.411369,9871,16015.0,61.0,75523.0,132426.0,170069.0,200017.0,328523.0,2016.0
28.165622,-99.499148,9756,15761.0,65.0,42135.0,102841.0,151339.0,174861.0,252710.0,2013.0
28.098616,-99.691952,8540,14312.0,67.0,63304.0,82172.0,92615.0,98811.0,126104.0,2014.0
28.09864,-99.69182,8714,14368.0,63.0,65761.0,99451.0,118208.0,131488.0,179010.0,2014.0
29.054033,-97.521618,13368,18065.0,58.0,92368.0,186049.0,226343.0,253884.0,331778.0,2018.0
28.094208,-99.700504,8719,14590.0,58.0,49540.0,104856.0,144809.0,175180.0,283093.0,2014.0
28.155815,-99.752263,8389,13744.0,66.0,34623.0,62079.0,81800.0,96522.0,184733.0,2013.0
28.179467,-99.40375,9918,14697.0,64.0,20580.0,35860.0,49622.0,60828.0,125638.0,2011.0
28.321632,-99.296664,9340,14305.0,51.0,6207.0,30654.0,44183.0,54001.0,94126.0,2012.0
28.077393,-99.929983,7762,14727.0,61.0,65491.0,94968.0,109561.0,119407.0,163213.0,2016.0
29.348419,-97.216838,12949,19235.0,56.0,46106.0,60738.0,76476.0,90859.0,154715.0,2014.0
28.301499,-99.789288,8006,15288.0,57.0,4508.0,23015.0,60696.0,96188.0,252363.0,2012.0
28.305121,-99.782752,7958,15240.0,55.0,12287.0,24760.0,69749.0,118112.0,251618.0,2012.0
28.243854,-99.223686,10148,17840.0,56.0,2715.0,10682.0,15338.0,18022.0,176118.0,2014.0
29.117375,-97.455545,13696,19105.0,61.0,76208.0,158033.0,212406.0,252304.0,541906.0,2013.0
29.08311,-97.49964,13845,20307.0,63.0,42625.0,194196.0,312649.0,377451.0,581994.0,2017.0
28.261134,-99.782723,8031,13064.0,63.0,55121.0,81182.0,103858.0,121235.0,186130.0,2014.0
27.991471,-99.886764,8369,14360.0,58.0,64356.0,113360.0,144091.0,172540.0,315729.0,2011.0
28.239472,-99.175899,10797,15240.0,60.0,36969.0,66338.0,85104.0,98459.0,155034.0,2011.0
28.298246,-99.824414,7878,13031.0,57.0,10793.0,27668.0,35145.0,38569.0,62235.0,2013.0
28.349013,-99.476144,8264,14013.0,48.0,24718.0,47953.0,65011.0,81631.0,150704.0,2013.0
28.387853,-98.518639,11852,16691.0,55.0,10330.0,62167.0,93305.0,106830.0,166646.0,2011.0
28.199842,-99.671769,8402,14135.0,57.0,58995.0,104491.0,134014.0,157108.0,255418.0,2015.0
28.40311,-98.481631,12180,18556.0,55.0,52144.0,89345.0,118451.0,138394.0,223452.0,2013.0
28.234667,-99.3379,9639,19155.0,60.0,59036.0,97340.0,123303.0,141965.0,229243.0,2015.0
29.311882,-97.261552,13015,17395.0,53.0,38454.0,64329.0,79428.0,90928.0,136318.0,2014.0
28.151091,-99.694584,8637,14381.0,65.0,23622.0,55105.0,86385.0,112880.0,236654.0,2013.0
28.266939,-99.238091,9810,15488.0,62.0,43145.0,97585.0,125393.0,147616.0,218942.0,2012.0
28.402992,-98.363274,13355,19377.0,49.0,82143.0,159734.0,220038.0,249051.0,427065.0,2012.0
28.167013,-99.612831,8656,14091.0,58.0,24868.0,27886.0,29696.0,34130.0,85932.0,2012.0
29.096068,-97.423792,13888,18296.0,48.0,3649.0,60984.0,93504.0,120703.0,209728.0,2011.0
28.197229,-99.767635,8183,12738.0,66.0,48377.0,84612.0,110065.0,130966.0,190044.0,2014.0
29.105016,-97.412238,14080,18917.0,64.0,39623.0,81845.0,104388.0,122064.0,183078.0,2013.0
28.103587,-99.722152,8538,14002.0,63.0,65047.0,124857.0,167651.0,197960.0,308244.0,2013.0
28.331484,-99.801826,7602,14203.0,56.0,33522.0,75163.0,98865.0,114956.0,172461.0,2017.0
28.949951,-97.582344,13886,17694.0,65.0,44862.0,111369.0,147949.0,171664.0,255244.0,2011.0
28.069536,-99.61503,9493,15770.0,64.0,61798.0,107040.0,134392.0,162509.0,353276.0,2012.0
28.299456,-99.86853,7483,13345.0,54.0,41330.0,65353.0,81182.0,89492.0,122301.0,2017.0
28.037958,-99.725973,8846,14376.0,69.0,70008.0,164439.0,221493.0,289819.0,606793.0,2013.0
28.093227,-99.703835,8937,15400.0,60.0,227666.0,415266.0,541812.0,621617.0,934664.0,2017.0
28.079327,-99.774832,8388,14149.0,64.0,44197.0,99979.0,130309.0,158015.0,260690.0,2013.0
28.111981,-99.639049,9104,15550.0,62.0,44638.0,117757.0,156864.0,189622.0,270955.0,2012.0
28.260205,-99.778082,7952,13670.0,60.0,66668.0,76153.0,87937.0,104921.0,187240.0,2013.0
28.172619,-99.731886,8419,14509.0,62.0,53225.0,103880.0,140982.0,167351.0,268397.0,2012.0
28.288402,-99.01991,10913,15721.0,63.0,5664.0,19938.0,82447.0,126115.0,279011.0,2012.0
28.844599,-97.756791,13423,19321.0,59.0,69246.0,183056.0,264522.0,321879.0,622893.0,2011.0
28.318513,-99.793212,7877,14133.0,57.0,20736.0,50366.0,65575.0,68907.0,125156.0,2013.0
28.348847,-99.475817,8305,14215.0,48.0,33595.0,66043.0,88836.0,100189.0,159533.0,2013.0
28.324798,-99.825764,7409,13141.0,54.0,22237.0,47777.0,65987.0,76325.0,143931.0,2013.0
29.129815,-97.38124,14102,18990.0,61.0,7824.0,54677.0,80109.0,99124.0,173455.0,2011.0
28.001832,-99.770537,8927,14870.0,67.0,78612.0,158731.0,234880.0,297810.0,644182.0,2013.0
28.364991,-99.481152,7984,12933.0,46.0,5952.0,33434.0,57596.0,79885.0,138053.0,2011.0
28.169436,-99.681519,8378,15236.0,57.0,27635.0,75953.0,103777.0,124679.0,211012.0,2013.0
28.186236,-99.77754,8260,13573.0,66.0,38509.0,67387.0,89028.0,109262.0,183509.0,2014.0
28.803432,-97.807735,13357,18775.0,60.0,72771.0,142348.0,192602.0,235717.0,395007.0,2012.0
28.298245,-99.824553,7847,12775.0,57.0,10255.0,35006.0,44280.0,50292.0,88446.0,2013.0
28.061134,-99.816545,8407,14685.0,59.0,37444.0,74821.0,110229.0,147995.0,407741.0,2018.0
30.228754,-96.6225,11819,17593.0,51.0,99122.0,260506.0,363768.0,455196.0,905182.0,2018.0
28.920245,-97.636324,13752,20311.0,58.0,148647.0,263507.0,342446.0,393733.0,562510.0,2018.0
27.983958,-99.866305,8446,22910.0,62.0,163372.0,358870.0,517461.0,635785.0,1157140.0,2019.0
28.292172,-98.969786,10990,16022.0,63.0,97928.0,162083.0,209736.0,246212.0,391364.0,2015.0
28.923831,-97.635592,13905,18990.0,63.0,33685.0,89267.0,126169.0,153973.0,259680.0,2015.0
28.172179,-99.64713,8606,15058.0,60.0,69254.0,132405.0,174394.0,205682.0,314875.0,2014.0
28.835938,-97.789298,13360,20332.0,59.0,69389.0,145456.0,221405.0,278226.0,524469.0,2014.0
28.176441,-99.814793,8150,14464.0,60.0,50887.0,98788.0,135304.0,168020.0,307011.0,2015.0
28.123338,-99.713341,8557,14220.0,58.0,52251.0,110228.0,150202.0,182319.0,301881.0,2011.0
28.079535,-99.80365,8515,14055.0,65.0,38645.0,76080.0,132826.0,185259.0,558845.0,2014.0
28.073805,-99.806164,8420,16397.0,67.0,49113.0,104692.0,164248.0,224076.0,581230.0,2016.0
28.069208,-99.810518,8435,15488.0,67.0,42803.0,86633.0,134161.0,179823.0,425298.0,2016.0
28.929992,-97.661872,13659,20169.0,61.0,58875.0,116100.0,162920.0,207246.0,329123.0,2014.0
28.191818,-99.788508,8285,11764.0,66.0,34160.0,61558.0,84635.0,104051.0,209765.0,2015.0
28.099727,-99.68973,8719,14489.0,56.0,71167.0,96389.0,126475.0,153373.0,253368.0,2014.0
28.165657,-99.499016,9732,15553.0,63.0,36266.0,88426.0,135531.0,161473.0,255705.0,2013.0
28.293056,-98.82722,11468,16659.0,64.0,37427.0,86488.0,119387.0,143038.0,248870.0,2014.0
28.289143,-99.053423,10714,17151.0,60.0,30206.0,77667.0,113218.0,149788.0,323475.0,2013.0
28.020061,-99.828379,8520,15120.0,66.0,82681.0,172034.0,210610.0,263777.0,617022.0,2012.0
28.168016,-99.265259,10654,16833.0,59.0,68137.0,176220.0,275052.0,353597.0,816949.0,2014.0
28.703673,-98.009951,12653,17493.0,55.3,92843.0,161415.0,209026.0,245739.0,426263.0,2017.0
27.999341,-99.861803,8482,16429.0,59.0,117787.0,186069.0,235991.0,262981.0,386257.0,2018.0
28.19648,-99.558581,8993,19589.0,53.0,38484.0,59156.0,74753.0,84104.0,129934.0,2018.0
28.946743,-97.646593,13677,19446.0,61.0,143141.0,264870.0,355180.0,412145.0,607644.0,2019.0
30.191979,-96.599648,12808,19263.0,54.0,126106.0,266913.0,376210.0,459693.0,827677.0,2019.0
28.274723,-98.952608,11395,17638.0,67.0,77020.0,144464.0,186507.0,219294.0,368715.0,2014.0
28.294271,-99.042527,10664,15345.0,61.0,41869.0,100957.0,140968.0,158443.0,290249.0,2012.0
28.090509,-99.786985,8316,13958.0,63.0,51051.0,93196.0,127536.0,156180.0,296008.0,2013.0
28.120259,-99.648921,9070,14626.0,63.0,49142.0,100081.0,138404.0,165551.0,298077.0,2015.0
28.149779,-99.476463,9887,14469.0,65.0,38360.0,62605.0,82071.0,98112.0,190474.0,2013.0
28.370914,-99.403205,8491,13740.0,49.0,7875.0,25525.0,39765.0,50445.0,104343.0,2012.0
28.828225,-97.793147,13476,18854.0,61.0,50102.0,105301.0,148030.0,172560.0,248323.0,2016.0
28.052865,-99.768611,8765,14435.0,65.0,71112.0,146146.0,194135.0,231000.0,415065.0,2013.0
28.334442,-99.312374,9293,14231.0,52.0,20339.0,34430.0,42835.0,48311.0,74081.0,2013.0
28.300954,-98.834882,11287,17098.0,60.0,21560.0,62246.0,101235.0,124140.0,206966.0,2012.0
28.665204,-98.062571,13025,19129.0,61.0,30003.0,104621.0,164157.0,218310.0,455105.0,2010.0
28.226929,-99.697935,8176,13610.0,61.0,16332.0,29845.0,42025.0,48050.0,100753.0,2013.0
28.961577,-97.629108,14096,20093.0,35.0,60949.0,118598.0,153620.0,201415.0,395586.0,2013.0
27.987395,-99.759696,9071,15004.0,54.0,62357.0,151108.0,221545.0,277896.0,553412.0,2014.0
30.222522,-96.563647,12311,17603.0,60.0,19260.0,76515.0,107439.0,129039.0,207239.0,2013.0
28.265029,-99.698384,8256,14877.0,64.0,22016.0,41949.0,54740.0,63157.0,111737.0,2013.0
28.944603,-97.616297,13992,20285.0,64.0,116759.0,198656.0,249945.0,289810.0,412873.0,2015.0
28.089064,-99.642465,9126,14795.0,67.0,75858.0,166356.0,231645.0,287173.0,552536.0,2013.0
28.117063,-99.778504,8259,14171.0,62.0,56361.0,118101.0,153390.0,173041.0,285351.0,2011.0
28.234529,-99.819862,7866,13253.0,54.0,29899.0,46856.0,54954.0,58338.0,85979.0,2015.0
28.150602,-99.653368,8725,14184.0,65.0,49225.0,98703.0,135809.0,180016.0,336084.0,2011.0
28.168441,-99.528038,9539,16250.0,58.0,105472.0,194166.0,226773.0,238847.0,335449.0,2015.0
28.221646,-99.365091,9756,14840.0,61.0,36993.0,60918.0,73622.0,82091.0,134683.0,2012.0
29.13142,-97.437393,13603,18105.0,64.0,60042.0,111244.0,138350.0,172360.0,271443.0,2013.0
28.184219,-99.758483,8122,14306.0,59.0,34026.0,70701.0,99918.0,124030.0,273298.0,2015.0
28.017222,-99.731036,8990,17187.0,61.0,110255.0,207178.0,248483.0,274153.0,402475.0,2016.0
28.071314,-99.483905,10177,15705.0,62.0,58428.0,106339.0,148064.0,182923.0,368192.0,2015.0
28.161087,-99.64549,8648,12592.0,61.0,41515.0,98738.0,110346.0,118530.0,184791.0,2012.0
28.072145,-99.471025,10298,15246.0,58.0,44155.0,94557.0,136697.0,174227.0,378154.0,2015.0
28.189085,-99.739878,8394,13185.0,67.0,38429.0,91127.0,136013.0,172473.0,350549.0,2015.0
28.923829,-97.635512,13855,19012.0,63.0,41753.0,104683.0,144964.0,173766.0,277511.0,2015.0
28.3257,-99.456821,8609,19672.0,51.0,465.0,39713.0,84067.0,114188.0,281555.0,2015.0
28.059512,-99.499612,10220,16858.0,53.0,65914.0,129539.0,181326.0,224796.0,493589.0,2016.0
28.303438,-98.932975,11053,16429.0,61.0,168761.0,285255.0,354782.0,415670.0,604886.0,2017.0
28.294149,-99.043046,10734,15530.0,61.0,46888.0,95479.0,125149.0,147976.0,236196.0,2018.0
28.005044,-99.815532,8672,21056.0,59.0,129752.0,250662.0,317729.0,358246.0,511724.0,2019.0
28.182686,-99.827489,8133,21475.0,62.0,62473.0,126487.0,180354.0,229859.0,520126.0,2018.0
28.996386,-97.665343,13168,19028.0,56.0,32526.0,65473.0,81855.0,96583.0,159959.0,2019.0
28.273001,-99.189463,10123,17176.0,55.0,41474.0,84699.0,114668.0,135124.0,231578.0,2018.0
28.007182,-99.766977,8917,14755.0,68.0,110474.0,242551.0,290448.0,356934.0,737254.0,2012.0
28.155097,-99.777215,8391,13273.0,66.0,32078.0,48500.0,65142.0,79008.0,125626.0,2014.0
28.256905,-99.661467,8086,15000.0,56.0,36482.0,64267.0,83748.0,97368.0,149994.0,2015.0
29.073609,-97.505978,13767,17949.0,63.0,17692.0,71709.0,115835.0,142669.0,229381.0,2012.0
28.742018,-97.943126,12961,17085.0,65.0,28459.0,65900.0,91285.0,111504.0,169863.0,2015.0
28.483478,-100.276981,4513,10050.0,39.0,10757.0,17497.0,23014.0,26820.0,50304.0,2010.0
28.294676,-99.839798,7808,13819.0,57.0,8712.0,24696.0,37904.0,47170.0,105220.0,2013.0
28.227206,-99.698647,8305,13805.0,63.0,39915.0,76923.0,103364.0,125633.0,217318.0,2015.0
28.216455,-99.628447,8252,14893.0,54.0,13773.0,22459.0,28184.0,36079.0,82185.0,2017.0
28.714667,-98.023637,12290,17079.0,56.0,42564.0,72500.0,88886.0,100179.0,157218.0,2015.0
28.176866,-99.710387,8383,13923.0,63.0,35485.0,82480.0,110370.0,139660.0,229550.0,2013.0
28.308777,-99.71161,8089,13005.0,51.0,31117.0,60946.0,90890.0,116615.0,231238.0,2015.0
28.59855,-98.093169,13300,19036.0,59.0,35784.0,59184.0,72280.0,82935.0,133454.0,2012.0
28.084188,-99.719326,8583,15806.0,65.0,67279.0,126285.0,177379.0,215694.0,351778.0,2014.0
28.793261,-97.829862,13292,18757.0,57.8,132556.0,221648.0,266020.0,310173.0,403774.0,2017.0
28.400765,-98.413497,13024,18345.0,62.0,89463.0,154924.0,195225.0,225834.0,361527.0,2014.0
28.080276,-99.726553,8623,15254.0,61.0,87578.0,148412.0,193555.0,229647.0,378141.0,2014.0
28.747344,-97.852821,14049,18301.0,35.0,34059.0,79503.0,101273.0,114290.0,154954.0,2012.0
27.989569,-99.727614,9125,15287.0,58.0,54592.0,124526.0,185577.0,244490.0,592277.0,2013.0
28.126056,-99.827427,8044,15047.0,56.0,41429.0,103510.0,163224.0,219956.0,486033.0,2014.0
28.360332,-98.549733,12484,18952.0,59.0,59472.0,119932.0,159039.0,181468.0,264508.0,2012.0
28.742137,-97.942995,12897,17600.0,65.0,24603.0,65984.0,94284.0,115171.0,186368.0,2015.0
28.167498,-99.796718,8215,13730.0,63.0,32263.0,62159.0,85244.0,104748.0,180192.0,2013.0
28.213399,-99.737998,8307,13575.0,68.0,39828.0,81877.0,111156.0,134885.0,218332.0,2014.0
28.093514,-99.634632,9273,14843.0,67.0,72218.0,122912.0,152249.0,187154.0,319230.0,2013.0
28.757527,-97.847046,13297,17392.0,49.0,38610.0,61349.0,73402.0,81656.0,108808.0,2010.0
27.98735,-99.75973,9068,14665.0,50.0,63259.0,151439.0,222764.0,282766.0,549545.0,2014.0
28.527178,-98.183512,13129,18690.0,64.0,58780.0,98666.0,123022.0,140913.0,210493.0,2013.0
28.01622,-99.901122,7871,13090.0,67.0,75327.0,131821.0,155644.0,181765.0,275699.0,2012.0
28.348971,-99.475815,8236,14099.0,47.0,11327.0,34634.0,56790.0,61583.0,118741.0,2013.0
28.664683,-98.047299,13123,19259.0,61.0,19702.0,41059.0,58145.0,79157.0,162858.0,2012.0
28.221199,-99.371238,9811,14727.0,61.0,36828.0,67728.0,83695.0,98619.0,154026.0,2011.0
28.093125,-99.781122,8415,13950.0,61.0,52691.0,113465.0,156638.0,189853.0,317900.0,2011.0
28.224495,-99.714524,8330,12435.0,64.0,44069.0,96547.0,139755.0,169492.0,352902.0,2015.0
28.807561,-97.803481,13281,17460.0,60.0,50352.0,93561.0,114358.0,134749.0,208667.0,2013.0
28.199843,-99.671536,8465,14056.0,56.0,50542.0,119511.0,172017.0,216452.0,432681.0,2015.0
28.091912,-99.705004,8707,14766.0,62.0,75727.0,126249.0,161780.0,189525.0,267306.0,2014.0
28.048846,-99.704903,8890,15295.0,66.0,64003.0,147061.0,217461.0,269478.0,536490.0,2013.0
28.161109,-99.645447,8652,12549.0,60.0,38184.0,86552.0,102480.0,113857.0,146800.0,2012.0
28.182742,-99.758678,8284,15237.0,66.0,25505.0,64858.0,111892.0,149441.0,292479.0,2013.0
28.079498,-99.803695,8500,15000.0,65.0,44578.0,103357.0,158679.0,215509.0,514044.0,2014.0
28.284714,-100.170064,5696,10432.0,47.0,7341.0,25819.0,43651.0,54111.0,103319.0,2011.0
28.142764,-99.671066,8716,14050.0,60.0,14228.0,53385.0,87109.0,116283.0,239715.0,2012.0
29.186459,-97.357342,13523,18400.0,50.0,34254.0,97163.0,144007.0,167145.0,254995.0,2012.0
28.360908,-99.4541,8265,13920.0,50.0,4313.0,21963.0,35705.0,47477.0,114136.0,2013.0
29.058822,-97.534866,13699,18550.0,58.0,26710.0,107755.0,168831.0,220062.0,405329.0,2012.0
28.187838,-99.806538,8208,14493.0,62.0,2287.0,40556.0,70810.0,94744.0,192054.0,2011.0
28.615799,-98.141018,12805,18809.0,61.0,105369.0,199716.0,239144.0,267570.0,366113.0,2017.0
28.299764,-99.868618,7327,13381.0,51.0,11183.0,23119.0,30481.0,35472.0,58604.0,2017.0
28.869242,-97.711141,13581,18400.0,55.2,86747.0,128336.0,152983.0,172051.0,231626.0,2017.0
28.260301,-99.24437,9837,18182.0,59.0,61498.0,125758.0,175541.0,215762.0,367206.0,2017.0
28.735011,-97.922847,12930,17517.0,63.0,36237.0,65186.0,90322.0,111370.0,224697.0,2012.0
28.161267,-99.752303,8384,13508.0,67.0,46733.0,81740.0,108555.0,130161.0,206306.0,2013.0
28.292616,-99.720519,8055,14960.0,56.0,38543.0,84311.0,117034.0,142586.0,262600.0,2015.0
28.256279,-99.717513,8255,14020.0,62.0,13615.0,53340.0,76817.0,103025.0,265883.0,2012.0
28.108704,-99.449282,10294,16251.0,63.0,38878.0,84665.0,115186.0,141117.0,269600.0,2013.0
28.020847,-99.894344,8025,15600.0,68.0,68501.0,138753.0,187495.0,232702.0,420668.0,2014.0
28.182563,-99.572803,8873,15010.0,56.0,56265.0,86936.0,102882.0,127453.0,247611.0,2016.0
28.009623,-99.987937,7236,14831.0,60.0,99487.0,136619.0,159819.0,177447.0,252445.0,2017.0
28.105194,-99.607109,9430,16180.0,66.0,60667.0,101286.0,125776.0,153383.0,253734.0,2014.0
28.168701,-99.768581,8312,12811.0,68.0,27408.0,54414.0,73501.0,89252.0,147470.0,2011.0
28.163549,-99.586187,8910,15765.0,55.0,35761.0,69815.0,92398.0,108881.0,184851.0,2018.0
30.228292,-96.545002,13604,21529.0,50.0,97044.0,218754.0,369579.0,497242.0,928535.0,2019.0
28.199326,-99.494243,9683,15145.0,57.0,57093.0,95316.0,120968.0,139926.0,215285.0,2017.0
28.200342,-99.752961,8320,13545.0,63.0,59877.0,115786.0,156547.0,186388.0,283827.0,2016.0
28.233055,-99.296285,9770,14865.0,65.0,15285.0,51902.0,75296.0,94969.0,168751.0,2015.0
28.935824,-97.642253,13966,18529.0,63.0,102707.0,179679.0,220032.0,251875.0,391600.0,2011.0
28.159979,-99.733154,8462,13875.0,62.0,93827.0,153946.0,199217.0,235942.0,383118.0,2017.0
28.120859,-99.823201,8184,13335.0,65.0,30983.0,67237.0,98906.0,125961.0,260054.0,2014.0
28.344192,-99.478065,8195,13838.0,52.0,15443.0,49581.0,74652.0,93427.0,156391.0,2013.0
28.138077,-99.625336,8884,14712.0,62.0,31266.0,50968.0,81369.0,104064.0,214381.0,2012.0
28.938372,-97.613361,13951,17637.0,64.0,102141.0,156584.0,185566.0,211225.0,315139.0,2010.0
28.219411,-99.677711,8303,15033.0,56.0,41440.0,98598.0,151043.0,192880.0,358526.0,2016.0
28.16871,-99.656571,8489,14816.0,59.0,73080.0,122379.0,155097.0,180232.0,293943.0,2015.0
28.696054,-97.950765,13219,17288.0,44.9,15086.0,21509.0,25835.0,28463.0,37356.0,2010.0
28.165316,-99.499643,9673,16240.0,60.0,84617.0,158412.0,211439.0,222723.0,285524.0,2015.0
28.144189,-99.663846,8711,14581.0,59.0,13842.0,78282.0,132238.0,176789.0,331799.0,2012.0
28.400748,-98.413454,12994,17108.0,64.0,88071.0,147198.0,184347.0,210129.0,316739.0,2014.0
28.828231,-97.793102,13295,19240.0,61.0,49338.0,120810.0,170808.0,198108.0,287920.0,2016.0
28.182396,-99.572912,9117,15887.0,57.0,33784.0,56861.0,75147.0,92878.0,134874.0,2016.0
28.084405,-99.931443,7706,14675.0,55.0,25346.0,42374.0,48007.0,56244.0,104357.0,2016.0
28.131015,-99.780361,8378,15126.0,64.0,67207.0,151090.0,218810.0,290650.0,529051.0,2012.0
28.247227,-99.800008,7883,13669.0,59.0,72869.0,127788.0,149635.0,178311.0,269189.0,2012.0
28.088695,-99.715203,8789,16460.0,60.0,190491.0,335767.0,442079.0,517757.0,855913.0,2017.0
28.168723,-99.766254,8390,12817.0,66.0,34576.0,64621.0,88150.0,108503.0,141887.0,2011.0
28.133986,-99.660671,8790,12997.0,58.0,41696.0,83802.0,120477.0,149035.0,266438.0,2014.0
28.07936,-99.774758,8440,14101.0,64.0,54057.0,101666.0,133118.0,160612.0,277571.0,2013.0
28.183831,-99.812515,8174,14635.0,58.0,47626.0,96675.0,135434.0,164288.0,305618.0,2015.0
28.187392,-99.727841,8423,13822.0,62.0,37665.0,75703.0,102048.0,121118.0,196790.0,2014.0
28.151208,-99.69445,8597,14968.0,59.0,18244.0,64583.0,96197.0,119489.0,224742.0,2013.0
28.215122,-99.68312,8442,15273.0,63.0,53420.0,94879.0,130829.0,159511.0,248285.0,2015.0
28.142958,-99.7676,8356,12120.0,65.0,42835.0,79260.0,114005.0,138419.0,235187.0,2014.0
